Freq.	-V(in)/I(Vsource)	V(out)
9.89118800819115e+03	2.02850630767912e+06,-1.62676347736264e+06	9.90930717314166e-01,-4.71174483420773e-06
9.95998666150254e+03	2.01748322140810e+06,-1.62917790444109e+06	9.90930720301208e-01,-4.97858718876383e-06
1.00292638472909e+04	2.00642789987939e+06,-1.63152100134596e+06	9.90930723255096e-01,-5.24569398581230e-06
1.00990228940127e+04	1.99534126860905e+06,-1.63379223428124e+06	9.90930726176113e-01,-5.51307763966416e-06
1.01692671532760e+04	1.98422426011887e+06,-1.63599108488471e+06	9.90930729064512e-01,-5.78075058336445e-06
1.02400000000008e+04	1.97307782739900e+06,-1.63811704778619e+06	9.90930731920535e-01,-6.04872528030080e-06
1.03112248325816e+04	1.96190292771043e+06,-1.64016963408082e+06	9.90930734744444e-01,-6.31701420268927e-06
1.03829450730507e+04	1.95070052599850e+06,-1.64214837072776e+06	9.90930737536494e-01,-6.58562984317590e-06
1.04551641672424e+04	1.93947160528695e+06,-1.64405279893948e+06	9.90930740296927e-01,-6.85458474852502e-06
1.05278855849589e+04	1.92821715139850e+06,-1.64588247709493e+06	9.90930743026029e-01,-7.12389142081946e-06
1.06011128201365e+04	1.91693816333155e+06,-1.64763697911527e+06	9.90930745723988e-01,-7.39356246154532e-06
1.06748493910139e+04	1.90563564867236e+06,-1.64931589544978e+06	9.90930748391113e-01,-7.66361043968451e-06
1.07490988403010e+04	1.89431062189843e+06,-1.65091883347535e+06	9.90930751027658e-01,-7.93404794746893e-06
1.08238647353493e+04	1.88296410686267e+06,-1.65244541728216e+06	9.90930753633854e-01,-8.20488764511372e-06
1.08991506683232e+04	1.87159713849909e+06,-1.65389528766515e+06	9.90930756209945e-01,-8.47614217305676e-06
1.09749602563725e+04	1.86021075420012e+06,-1.65526810340077e+06	9.90930758756239e-01,-8.74782422981856e-06
1.10512971418062e+04	1.84880599904849e+06,-1.65656354064341e+06	9.90930761272932e-01,-9.01994651734618e-06
1.11281649922677e+04	1.83738393154639e+06,-1.65778129249549e+06	9.90930763760291e-01,-9.29252175264027e-06
1.12055675009108e+04	1.82594561097560e+06,-1.65892107058762e+06	9.90930766218544e-01,-9.56556272351716e-06
1.12835083865773e+04	1.81449210120618e+06,-1.65998260466963e+06	9.90930768648020e-01,-9.83908220086309e-06
1.13619913939756e+04	1.80302447702691e+06,-1.66096564216020e+06	9.90930771048895e-01,-1.01130930164670e-05
1.14410202938604e+04	1.79154381767852e+06,-1.66186994892845e+06	9.90930773421474e-01,-1.03876079863310e-05
1.15205988832143e+04	1.78005120190285e+06,-1.66269530970857e+06	9.90930775765974e-01,-1.06626400105910e-05
1.16007309854299e+04	1.76854772144461e+06,-1.66344152718231e+06	9.90930778082634e-01,-1.09382019857705e-05
1.16814204504935e+04	1.75703446353635e+06,-1.66410842331700e+06	9.90930780371724e-01,-1.12143068384791e-05
1.17626711551705e+04	1.74551252755126e+06,-1.66469583835933e+06	9.90930782633528e-01,-1.14909675370275e-05
1.18444870031910e+04	1.73398300832716e+06,-1.66520363187841e+06	9.90930784868212e-01,-1.17681970809477e-05
1.19268719254379e+04	1.72244700876183e+06,-1.66563168213860e+06	9.90930787076046e-01,-1.20460085015935e-05
1.20098298801354e+04	1.71090563482689e+06,-1.66597988647094e+06	9.90930789257333e-01,-1.23244148295882e-05
1.20933648530393e+04	1.69935998823488e+06,-1.66624816148978e+06	9.90930791412260e-01,-1.26034291726782e-05
1.21774808576288e+04	1.68781118061477e+06,-1.66643644273627e+06	9.90930793541093e-01,-1.28830646721688e-05
1.22621819352988e+04	1.67626031795174e+06,-1.66654468509091e+06	9.90930795644064e-01,-1.31633344703722e-05
1.23474721555543e+04	1.66470851212247e+06,-1.66657286257585e+06	9.90930797721437e-01,-1.34442517884873e-05
1.24333556162062e+04	1.65315687175694e+06,-1.66652096847657e+06	9.90930799773430e-01,-1.37258298167657e-05
1.25198364435677e+04	1.64160650621424e+06,-1.66638901528699e+06	9.90930801800271e-01,-1.40080818365581e-05
1.26069187926529e+04	1.63005852696493e+06,-1.66617703476912e+06	9.90930803802209e-01,-1.42910211656988e-05
1.26946068473762e+04	1.61851404051198e+06,-1.66588507783268e+06	9.90930805779505e-01,-1.45746611259723e-05
1.27829048207535e+04	1.60697415467461e+06,-1.66551321460505e+06	9.90930807732391e-01,-1.48590151099497e-05
1.28718169551045e+04	1.59543997514483e+06,-1.66506153435328e+06	9.90930809661061e-01,-1.51440965263747e-05
1.29613475222567e+04	1.58391260568883e+06,-1.66453014545040e+06	9.90930811565802e-01,-1.54299188118186e-05
1.30515008237502e+04	1.57239314541771e+06,-1.66391917519078e+06	9.90930813446801e-01,-1.57164954975016e-05
1.31422811910451e+04	1.56088269250807e+06,-1.66322876990746e+06	9.90930815304300e-01,-1.60038400884598e-05
1.32336929857289e+04	1.54938234201607e+06,-1.66245909483519e+06	9.90930817138550e-01,-1.62919661745535e-05
1.33257405997264e+04	1.53789318207157e+06,-1.66161033376255e+06	9.90930818949735e-01,-1.65808873537756e-05
1.34184284555107e+04	1.52641629980646e+06,-1.66068268935361e+06	9.90930820738148e-01,-1.68706172991248e-05
1.35117610063155e+04	1.51495277861116e+06,-1.65967638293049e+06	9.90930822503936e-01,-1.71611697039808e-05
1.36057427363493e+04	1.50350369162614e+06,-1.65859165377769e+06	9.90930824247365e-01,-1.74525583379509e-05
1.37003781610108e+04	1.49207011201308e+06,-1.65742875994683e+06	9.90930825968671e-01,-1.77447969480959e-05
1.37956718271057e+04	1.48065310038085e+06,-1.65618797693252e+06	9.90930827668027e-01,-1.80378993809958e-05
1.38916283130652e+04	1.46925372143719e+06,-1.65486959931261e+06	9.90930829345710e-01,-1.83318794950569e-05
1.39882522291661e+04	1.45787302178168e+06,-1.65347393818676e+06	9.90930831001902e-01,-1.86267512604807e-05
1.40855482177521e+04	1.44651205126290e+06,-1.65200132349333e+06	9.90930832636830e-01,-1.89225286274092e-05
1.41835209534570e+04	1.43517184377983e+06,-1.65045210154130e+06	9.90930834250677e-01,-1.92192255927861e-05
1.42821751434293e+04	1.42385342929910e+06,-1.64882663633753e+06	9.90930835843685e-01,-1.95168562451633e-05
1.43815155275582e+04	1.41255783025295e+06,-1.64712530901469e+06	9.90930837416069e-01,-1.98154346659492e-05
1.44815468787016e+04	1.40128606118130e+06,-1.64534851763687e+06	9.90930838968024e-01,-2.01149750073326e-05
1.45822740029152e+04	1.39003912482841e+06,-1.64349667639842e+06	9.90930840499782e-01,-2.04154915039651e-05
1.46837017396832e+04	1.37881801598057e+06,-1.64157021602036e+06	9.90930842011514e-01,-2.07169984404651e-05
1.47858349621515e+04	1.36762372110192e+06,-1.63956958354705e+06	9.90930843503437e-01,-2.10195100747844e-05
1.48886785773611e+04	1.35645721501679e+06,-1.63749524157368e+06	9.90930844975751e-01,-2.13230407934202e-05
1.49922375264844e+04	1.34531946362944e+06,-1.63534766852357e+06	9.90930846428671e-01,-2.16276050126955e-05
1.50965167850621e+04	1.33421142357856e+06,-1.63312735842142e+06	9.90930847862384e-01,-2.19332171683631e-05
1.52015213632427e+04	1.32313403662775e+06,-1.63083481954812e+06	9.90930849277098e-01,-2.22398918156339e-05
1.53072563060230e+04	1.31208823765702e+06,-1.62847057582178e+06	9.90930850672987e-01,-2.25476435083736e-05
1.54137266934905e+04	1.30107494902973e+06,-1.62603516546034e+06	9.90930852050290e-01,-2.28564868660204e-05
1.55209376410677e+04	1.29009508039183e+06,-1.62352914066826e+06	9.90930853409144e-01,-2.31664366183890e-05
1.56288942997574e+04	1.27914952801815e+06,-1.62095306720934e+06	9.90930854749771e-01,-2.34775074407439e-05
1.57376018563905e+04	1.26823918102957e+06,-1.61830752564753e+06	9.90930856072362e-01,-2.37897141421494e-05
1.58470655338753e+04	1.25736491143865e+06,-1.61559310876011e+06	9.90930857377070e-01,-2.41030715888527e-05
1.59572905914483e+04	1.24652758086130e+06,-1.61281042286899e+06	9.90930858664125e-01,-2.44175947049724e-05
1.60682823249267e+04	1.23572803709816e+06,-1.60996008675170e+06	9.90930859933665e-01,-2.47332984510710e-05
1.61800460669632e+04	1.22496711703891e+06,-1.60704273214607e+06	9.90930861185952e-01,-2.50501978138236e-05
1.62925871873020e+04	1.21424563813510e+06,-1.60405900115951e+06	9.90930862421042e-01,-2.53683079281076e-05
1.64059110930368e+04	1.20356441222968e+06,-1.60100954977800e+06	9.90930863639236e-01,-2.56876439231770e-05
1.65200232288705e+04	1.19292423141903e+06,-1.59789504368520e+06	9.90930864840610e-01,-2.60082210336979e-05
1.66349290773770e+04	1.18232587825376e+06,-1.59471616086266e+06	9.90930866025418e-01,-2.63300544900874e-05
1.67506341592647e+04	1.17177011540941e+06,-1.59147358825137e+06	9.90930867193798e-01,-2.66531596295804e-05
1.68671440336412e+04	1.16125769977680e+06,-1.58816802573642e+06	9.90930868345911e-01,-2.69775518969489e-05
1.69844642982811e+04	1.15078936323247e+06,-1.58480017990160e+06	9.90930869481960e-01,-2.73032466906336e-05
1.71026005898944e+04	1.14036583231342e+06,-1.58137076989398e+06	9.90930870602078e-01,-2.76302595842573e-05
1.72215585843975e+04	1.12998781492037e+06,-1.57788052293553e+06	9.90930871706433e-01,-2.79586061506923e-05
1.73413439971859e+04	1.11965600198952e+06,-1.57433017445493e+06	9.90930872795232e-01,-2.82883020511052e-05
1.74619625834092e+04	1.10937107447939e+06,-1.57072047017848e+06	9.90930873868571e-01,-2.86193629914878e-05
1.75834201382466e+04	1.09913369381899e+06,-1.56705216254086e+06	9.90930874926677e-01,-2.89518048338255e-05
1.77057224971865e+04	1.08894450661645e+06,-1.56332601194365e+06	9.90930875969654e-01,-2.92856433538808e-05
1.78288755363061e+04	1.07880414905323e+06,-1.55954278810519e+06	9.90930876997681e-01,-2.96208945290202e-05
1.79528851725538e+04	1.06871323546463e+06,-1.55570326552690e+06	9.90930878010914e-01,-2.99575743401925e-05
1.80777573640341e+04	1.05867236960843e+06,-1.55180822734145e+06	9.90930879009505e-01,-3.02956988609969e-05
1.82034981102928e+04	1.04868213640871e+06,-1.54785846186753e+06	9.90930879993629e-01,-3.06352842363454e-05
1.83301134526064e+04	1.03874310567931e+06,-1.54385476366801e+06	9.90930880963391e-01,-3.09763466831920e-05
1.84576094742713e+04	1.02885583488942e+06,-1.53979793437736e+06	9.90930881918973e-01,-3.13189024913037e-05
1.85859923008970e+04	1.01902086200180e+06,-1.53568877946655e+06	9.90930882860500e-01,-3.16629680239918e-05
1.87152681006996e+04	1.00923871050303e+06,-1.53152810991808e+06	9.90930883788116e-01,-3.20085596967972e-05
1.88454430847990e+04	9.99509886623537e+05,-1.52731674071533e+06	9.90930884702007e-01,-3.23556940224183e-05
1.89765235075163e+04	9.89834886811030e+05,-1.52305549376131e+06	9.90930885602229e-01,-3.27043876114466e-05
1.91085156666754e+04	9.80214183500386e+05,-1.51874519132621e+06	9.90930886488996e-01,-3.30546571069359e-05
1.92414259039045e+04	9.70648241322202e+05,-1.51438666283522e+06	9.90930887362447e-01,-3.34065192292995e-05
1.93752606049418e+04	9.61137501824735e+05,-1.50998073768297e+06	9.90930888222674e-01,-3.37599908654198e-05
1.95100261999414e+04	9.51682396071044e+05,-1.50552825058389e+06	9.90930889069855e-01,-3.41150888486291e-05
1.96457291637830e+04	9.42283338086638e+05,-1.50103003825858e+06	9.90930889904080e-01,-3.44718301582038e-05
1.97823760163825e+04	9.32940727487070e+05,-1.49648694031721e+06	9.90930890725489e-01,-3.48302318760127e-05
1.99199733230052e+04	9.23654943349396e+05,-1.49189979590090e+06	9.90930891534247e-01,-3.51903111210584e-05
2.00585276945819e+04	9.14426356085800e+05,-1.48726944914199e+06	9.90930892330446e-01,-3.55520851165051e-05
2.01980457880256e+04	9.05255315166500e+05,-1.48259674277049e+06	9.90930893114213e-01,-3.59155711904974e-05
2.03385343065522e+04	8.96142157800410e+05,-1.47788252207237e+06	9.90930893885673e-01,-3.62807867107136e-05
2.04800000000017e+04	8.87087206510694e+05,-1.47312763337401e+06	9.90930894644980e-01,-3.66477491293469e-05
2.06224496651633e+04	8.78090765761217e+05,-1.46833292190087e+06	9.90930895392223e-01,-3.70164760501484e-05
2.07658901461015e+04	8.69153125080197e+05,-1.46349923301371e+06	9.90930896127532e-01,-3.73869850746904e-05
2.09103283344850e+04	8.60274563626820e+05,-1.45862741438740e+06	9.90930896851013e-01,-3.77592939577541e-05
2.10557711699180e+04	8.51455339008707e+05,-1.45371830957066e+06	9.90930897562772e-01,-3.81334204977503e-05
2.12022256402732e+04	8.42695698699319e+05,-1.44877276386470e+06	9.90930898262956e-01,-3.85093826258888e-05
2.13496987820279e+04	8.33995873979061e+05,-1.44379162066261e+06	9.90930898951667e-01,-3.88871982965895e-05
2.14981976806022e+04	8.25356081758153e+05,-1.43877572210520e+06	9.90930899629025e-01,-3.92668856649930e-05
2.16477294706989e+04	8.16776524189707e+05,-1.43372590850912e+06	9.90930900295109e-01,-3.96484628228099e-05
2.17983013366466e+04	8.08257389355420e+05,-1.42864301841838e+06	9.90930900950036e-01,-4.00319481083380e-05
2.19499205127451e+04	7.99798851406305e+05,-1.42352788835142e+06	9.90930901593924e-01,-4.04173598644074e-05
2.21025942836125e+04	7.91401069709899e+05,-1.41838135193888e+06	9.90930902226878e-01,-4.08047165496493e-05
2.22563299845355e+04	7.83064190543290e+05,-1.41320424060656e+06	9.90930902848978e-01,-4.11940366731142e-05
2.24111350018218e+04	7.74788345754944e+05,-1.40799738241735e+06	9.90930903460381e-01,-4.15853389718177e-05
2.25670167731549e+04	7.66573653943880e+05,-1.40276160245684e+06	9.90930904061110e-01,-4.19786420582627e-05
2.27239827879514e+04	7.58420222027523e+05,-1.39749772352726e+06	9.90930904651306e-01,-4.23739649071747e-05
2.28820405877210e+04	7.50328140661066e+05,-1.39220656286484e+06	9.90930905231057e-01,-4.27713263705471e-05
2.30411977664287e+04	7.42297488294148e+05,-1.38688893438422e+06	9.90930905800467e-01,-4.31707455318607e-05
2.32014619708599e+04	7.34328331751096e+05,-1.38154564877180e+06	9.90930906359631e-01,-4.35722414640693e-05
2.33628409009873e+04	7.26420723667122e+05,-1.37617751145661e+06	9.90930906908607e-01,-4.39758334513173e-05
2.35253423103412e+04	7.18574706288123e+05,-1.37078532484819e+06	9.90930907447552e-01,-4.43815408794614e-05
2.36889740063823e+04	7.10790306339643e+05,-1.36536988450807e+06	9.90930907976478e-01,-4.47893831044406e-05
2.38537438508760e+04	7.03067540126945e+05,-1.35993198230729e+06	9.90930908495538e-01,-4.51993796961530e-05
2.40196597602709e+04	6.95406412775025e+05,-1.35447240563423e+06	9.90930909004764e-01,-4.56115503730780e-05
2.41867297060788e+04	6.87806916312620e+05,-1.34899193571959e+06	9.90930909504272e-01,-4.60259148045063e-05
2.43549617152578e+04	6.80269031190780e+05,-1.34349134838097e+06	9.90930909994146e-01,-4.64424928322692e-05
2.45243638705977e+04	6.72792726889781e+05,-1.33797141416219e+06	9.90930910474456e-01,-4.68613045379260e-05
2.46949443111088e+04	6.65377960522256e+05,-1.33243289699150e+06	9.90930910945282e-01,-4.72823699345631e-05
2.48667112324127e+04	6.58024680621092e+05,-1.32687655670507e+06	9.90930911406691e-01,-4.77057091885579e-05
2.50396728871357e+04	6.50732822205529e+05,-1.32130314505497e+06	9.90930911858783e-01,-4.81313426205433e-05
2.52138375853060e+04	6.43502311709044e+05,-1.31571340912315e+06	9.90930912301599e-01,-4.85592905959375e-05
2.53892136947526e+04	6.36333063709476e+05,-1.31010808854158e+06	9.90930912735280e-01,-4.89895737467630e-05
2.55658096415072e+04	6.29224983076284e+05,-1.30448791684141e+06	9.90930913159822e-01,-4.94222125971700e-05
2.57436339102092e+04	6.22177964790211e+05,-1.29885362104017e+06	9.90930913575351e-01,-4.98572279177857e-05
2.59226950445135e+04	6.15191892737858e+05,-1.29320592037877e+06	9.90930913981901e-01,-5.02946405941563e-05
2.61030016475007e+04	6.08266643507060e+05,-1.28754552910000e+06	9.90930914379555e-01,-5.07344716056816e-05
2.62845623820905e+04	6.01402083346648e+05,-1.28187315374378e+06	9.90930914768367e-01,-5.11767419824304e-05
2.64673859714581e+04	5.94598067780316e+05,-1.27618949250391e+06	9.90930915148435e-01,-5.16214730269756e-05
2.66514811994531e+04	5.87854445261390e+05,-1.27049523798782e+06	9.90930915519780e-01,-5.20686860062232e-05
2.68368569110216e+04	5.81171053651550e+05,-1.26479107401125e+06	9.90930915882475e-01,-5.25184023732751e-05
2.70235220126312e+04	5.74547724755770e+05,-1.25907767918326e+06	9.90930916236614e-01,-5.29706437684385e-05
2.72114854726989e+04	5.67984278967751e+05,-1.25335572206364e+06	9.90930916582212e-01,-5.34254317994066e-05
2.74007563220219e+04	5.61480530701363e+05,-1.24762586557693e+06	9.90930916919350e-01,-5.38827883956337e-05
2.75913436542117e+04	5.55036285375188e+05,-1.24188876415697e+06	9.90930917248108e-01,-5.43427353456331e-05
2.77832566261307e+04	5.48651341213402e+05,-1.23614506507774e+06	9.90930917568474e-01,-5.48052948058853e-05
2.79765044583324e+04	5.42325488822791e+05,-1.23039540784428e+06	9.90930917880568e-01,-5.52704889486252e-05
2.81710964355044e+04	5.36058509951652e+05,-1.22464042280027e+06	9.90930918184422e-01,-5.57383401395012e-05
2.83670419069142e+04	5.29850180690877e+05,-1.21888073380257e+06	9.90930918480064e-01,-5.62088707840822e-05
2.85643502868587e+04	5.23700270155465e+05,-1.21311695681331e+06	9.90930918767567e-01,-5.66821034614277e-05
2.87630310551166e+04	5.17608540139458e+05,-1.20734969933776e+06	9.90930919046968e-01,-5.71580608368147e-05
2.89630937574035e+04	5.11574746187515e+05,-1.20157956119971e+06	9.90930919318315e-01,-5.76367658615671e-05
2.91645480058305e+04	5.05598636702796e+05,-1.19580713346420e+06	9.90930919581664e-01,-5.81182413987467e-05
2.93674034793667e+04	4.99679955063206e+05,-1.19003300025586e+06	9.90930919837071e-01,-5.86025105996393e-05
2.95716699243033e+04	4.93818436875148e+05,-1.18425773587663e+06	9.90930920084557e-01,-5.90895967281895e-05
2.97773571547225e+04	4.88013814918927e+05,-1.17848190945241e+06	9.90930920324142e-01,-5.95795231179508e-05
2.99844750529690e+04	4.82265812575686e+05,-1.17270607822927e+06	9.90930920555921e-01,-6.00723133057110e-05
3.01930335701244e+04	4.76574151004399e+05,-1.16693079450223e+06	9.90930920779879e-01,-6.05679909000720e-05
3.04030427264855e+04	4.70938544220301e+05,-1.16115660050258e+06	9.90930920996097e-01,-6.10665797372045e-05
3.06145126120462e+04	4.65358702071953e+05,-1.15538403120131e+06	9.90930921204568e-01,-6.15681037494407e-05
3.08274533869813e+04	4.59834328483297e+05,-1.14961361231343e+06	9.90930921405327e-01,-6.20725869443670e-05
3.10418752821356e+04	4.54365124270430e+05,-1.14384586304192e+06	9.90930921598474e-01,-6.25800536488805e-05
3.12577885995150e+04	4.48950784476141e+05,-1.13808129311785e+06	9.90930921783997e-01,-6.30905281569834e-05
3.14752037127812e+04	4.43590999551794e+05,-1.13232040383217e+06	9.90930921961916e-01,-6.36040349297209e-05
3.16941310677509e+04	4.38285456660024e+05,-1.12656368926544e+06	9.90930922132273e-01,-6.41205986846760e-05
3.19145811828968e+04	4.33033839352776e+05,-1.12081163580337e+06	9.90930922295107e-01,-6.46402441983998e-05
3.21365646498537e+04	4.27835826233601e+05,-1.11506472050009e+06	9.90930922450390e-01,-6.51629963959055e-05
3.23600921339267e+04	4.22691092477440e+05,-1.10932341255858e+06	9.90930922598247e-01,-6.56888804181650e-05
3.25851743746043e+04	4.17599308758697e+05,-1.10358817196593e+06	9.90930922738614e-01,-6.62179214686385e-05
3.28118221860738e+04	4.12560146136132e+05,-1.09785945486370e+06	9.90930922871559e-01,-6.67501449470596e-05
3.30400464577412e+04	4.07573267603260e+05,-1.09213770384455e+06	9.90930922997060e-01,-6.72855764505874e-05
3.32698581547543e+04	4.02638335662541e+05,-1.08642335635759e+06	9.90930923115192e-01,-6.78242416425856e-05
3.35012683185296e+04	3.97755010751200e+05,-1.08071684284606e+06	9.90930923225942e-01,-6.83661663862912e-05
3.37342880672828e+04	3.92922948706759e+05,-1.07501858364272e+06	9.90930923329339e-01,-6.89113767019215e-05
3.39689285965625e+04	3.88141803667266e+05,-1.06932899219749e+06	9.90930923425400e-01,-6.94598987679022e-05
3.42052011797890e+04	3.83411227430909e+05,-1.06364847421487e+06	9.90930923514128e-01,-7.00117589221181e-05
3.44431171687952e+04	3.78730869247219e+05,-1.05797742727138e+06	9.90930923595517e-01,-7.05669836631707e-05
3.46826879943722e+04	3.74100375992061e+05,-1.05231624088694e+06	9.90930923669634e-01,-7.11255996958349e-05
3.49239251668186e+04	3.69519393025344e+05,-1.04666529744911e+06	9.90930923736445e-01,-7.16876337556256e-05
3.51668402764935e+04	3.64987564296148e+05,-1.04102497225001e+06	9.90930923795974e-01,-7.22531128751090e-05
3.54114449943733e+04	3.60504530126128e+05,-1.03539563059547e+06	9.90930923848273e-01,-7.28220642085303e-05
3.56577510726124e+04	3.56069932075942e+05,-1.02977763378016e+06	9.90930923893250e-01,-7.33945150772237e-05
3.59057703451080e+04	3.51683406119590e+05,-1.02417133036835e+06	9.90930923930976e-01,-7.39704929710103e-05
3.61555147280684e+04	3.47344592567542e+05,-1.01857706871153e+06	9.90930923961447e-01,-7.45500255052774e-05
3.64069962205859e+04	3.43053125519082e+05,-1.01299518337934e+06	9.90930923984700e-01,-7.51331405989933e-05
3.66602269052130e+04	3.38808640096756e+05,-1.00742600431318e+06	9.90930924000681e-01,-7.57198661668492e-05
3.69152189485429e+04	3.34610770605301e+05,-1.00186985440162e+06	9.90930924009425e-01,-7.63102303856388e-05
3.71719846017942e+04	3.30459149764905e+05,-9.96327048367200e+05	9.90930924010887e-01,-7.69042616955542e-05
3.74305362013996e+04	3.26353409472293e+05,-9.90797893663212e+05	9.90930924005109e-01,-7.75019885366094e-05
3.76908861695982e+04	3.22293181774848e+05,-9.85282691712239e+05	9.90930923992068e-01,-7.81034396149429e-05
3.79530470150330e+04	3.18278097257266e+05,-9.79781735647025e+05	9.90930923971780e-01,-7.87086439042253e-05
3.82170313333510e+04	3.14307787959828e+05,-9.74295314226161e+05	9.90930923944219e-01,-7.93176303378652e-05
3.84828518078094e+04	3.10381882515645e+05,-9.68823705058982e+05	9.90930923909386e-01,-7.99304282962308e-05
3.87505212098839e+04	3.06500011780874e+05,-9.63367182298321e+05	9.90930923867277e-01,-8.05470670780660e-05
3.90200523998832e+04	3.02661806152022e+05,-9.57926012894851e+05	9.90930923817825e-01,-8.11675763876906e-05
3.92914583275663e+04	2.98866895699969e+05,-9.52500456700472e+05	9.90930923761119e-01,-8.17919860273386e-05
3.95647520327652e+04	2.95114909554115e+05,-9.47090765492945e+05	9.90930923697102e-01,-8.24203259426505e-05
3.98399466460108e+04	2.91405478775449e+05,-9.41697187049864e+05	9.90930923625717e-01,-8.30526263124861e-05
4.01170553891641e+04	2.87738233425156e+05,-9.36319960878869e+05	9.90930923546983e-01,-8.36889175503944e-05
4.03960915760516e+04	2.84112804885789e+05,-9.30959321532984e+05	9.90930923460882e-01,-8.43292301735400e-05
4.06770686131046e+04	2.80528823559589e+05,-9.25615495170316e+05	9.90930923367397e-01,-8.49735949366701e-05
4.09600000000037e+04	2.76985922028934e+05,-9.20288704190825e+05	9.90930923266553e-01,-8.56220427894392e-05
4.12448993303269e+04	2.73483732771580e+05,-9.14979163813452e+05	9.90930923158232e-01,-8.62746049219906e-05
4.15317802922033e+04	2.70021887652709e+05,-9.09687081207768e+05	9.90930923042499e-01,-8.69313126340712e-05
4.18206566689704e+04	2.66600021765907e+05,-9.04412661320220e+05	9.90930922919265e-01,-8.75921974689064e-05
4.21115423398363e+04	2.63217768664832e+05,-8.99156099547379e+05	9.90930922788539e-01,-8.82572911706374e-05
4.24044512805467e+04	2.59874764574739e+05,-8.93917588180047e+05	9.90930922650307e-01,-8.89266256857982e-05
4.26993975640562e+04	2.56570645472611e+05,-8.88697311849490e+05	9.90930922504517e-01,-8.96002331648436e-05
4.29963953612047e+04	2.53305049059071e+05,-8.83495450574771e+05	9.90930922351143e-01,-9.02781459637097e-05
4.32954589413981e+04	2.50077613986829e+05,-8.78312178535244e+05	9.90930922190155e-01,-9.09603966895205e-05
4.35966026732936e+04	2.46887979176714e+05,-8.73147662922828e+05	9.90930922021531e-01,-9.16470180254968e-05
4.38998410254906e+04	2.43735786597495e+05,-8.68002068420535e+05	9.90930921845216e-01,-9.23380429974954e-05
4.42051885672254e+04	2.40620677475648e+05,-8.62875551035951e+05	9.90930921661189e-01,-9.30335047989579e-05
4.45126599690714e+04	2.37542296162088e+05,-8.57768264394593e+05	9.90930921469412e-01,-9.37334368366508e-05
4.48222700036440e+04	2.34500287188150e+05,-8.52680354897249e+05	9.90930921269860e-01,-9.44378727322743e-05
4.51340335463101e+04	2.31494296480095e+05,-8.47611963682964e+05	9.90930921062461e-01,-9.51468463240538e-05
4.54479655759031e+04	2.28523972106023e+05,-8.42563227890337e+05	9.90930920847219e-01,-9.58603916242450e-05
4.57640811754423e+04	2.25588963432537e+05,-8.37534279241892e+05	9.90930920624049e-01,-9.65785429531955e-05
4.60823955328578e+04	2.22688921694151e+05,-8.32525245008915e+05	9.90930920392918e-01,-9.73013347643869e-05
4.64029239417202e+04	2.19823498887203e+05,-8.27536246092587e+05	9.90930920153815e-01,-9.80288019110624e-05
4.67256818019749e+04	2.16992349327750e+05,-8.22567399707231e+05	9.90930919906650e-01,-9.87609792062104e-05
4.70506846206829e+04	2.14195129485179e+05,-8.17618819130665e+05	9.90930919651376e-01,-9.94979018217662e-05
4.73779480127649e+04	2.11431496919032e+05,-8.12690611832107e+05	9.90930919387988e-01,-1.00239605201971e-04
4.77074877017523e+04	2.08701109785976e+05,-8.07782878538258e+05	9.90930919116367e-01,-1.00986124932515e-04
4.80393195205422e+04	2.06003631256689e+05,-8.02895721194365e+05	9.90930918836509e-01,-1.01737496918992e-04
4.83734594121580e+04	2.03338723496548e+05,-7.98029232155963e+05	9.90930918548335e-01,-1.02493757300220e-04
4.87099234305159e+04	2.00706051788664e+05,-7.93183501616096e+05	9.90930918251814e-01,-1.03254942185034e-04
4.90487277411958e+04	1.98105283072706e+05,-7.88358614983702e+05	9.90930917946866e-01,-1.04021088448944e-04
4.93898886222181e+04	1.95536086552814e+05,-7.83554654016222e+05	9.90930917633455e-01,-1.04792232675991e-04
4.97334224648257e+04	1.92998132902882e+05,-7.78771695354536e+05	9.90930917311466e-01,-1.05568411955412e-04
5.00793457742717e+04	1.90491095266335e+05,-7.74009812408843e+05	9.90930916980915e-01,-1.06349663662688e-04
5.04276751706124e+04	1.88014649118837e+05,-7.69269075146236e+05	9.90930916641684e-01,-1.07136025240399e-04
5.07784273895056e+04	1.85568470381204e+05,-7.64549546475271e+05	9.90930916293740e-01,-1.07927534465103e-04
5.11316192830147e+04	1.83152239434601e+05,-7.59851289990015e+05	9.90930915936962e-01,-1.08724229404911e-04
5.14872678204188e+04	1.80765637411678e+05,-7.55174362869857e+05	9.90930915571317e-01,-1.09526148288893e-04
5.18453900890275e+04	1.78408347301200e+05,-7.50518817993496e+05	9.90930915196754e-01,-1.10333329641366e-04
5.22060032950018e+04	1.76080055051561e+05,-7.45884706150863e+05	9.90930914813149e-01,-1.11145812283711e-04
5.25691247641814e+04	1.73780448605407e+05,-7.41272074187230e+05	9.90930914420483e-01,-1.11963635159662e-04
5.29347719429166e+04	1.71509217826863e+05,-7.36680964872190e+05	9.90930914018637e-01,-1.12786837646236e-04
5.33029623989065e+04	1.69266054880069e+05,-7.32111417683533e+05	9.90930913607557e-01,-1.13615459202378e-04
5.36737138220435e+04	1.67050654349734e+05,-7.27563469096934e+05	9.90930913187154e-01,-1.14449539812454e-04
